"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
3122	"Crisma"	"http://www.rockit.it/crisma"	"Band, Lombardia"	"0"	"Rock, Psichedelico, Alternativo "	"url(/thumb700x250/foto/3896.jpg)"	"[""/user/coclea""]"	"\n<div class=""content-rece""><p>I Crisma nascono nel&apos; 1999 grazie all&apos;incontro di 4 menti musicalmente malate: fil, fra, matte, omar Ispirati dalla musica dei primi anni 90 fino alle piu&apos; moderne e antiche diramazioni del rock, dalla psichedelia alla insana pazzia interiore.Dopo due anni di buon lavoro, concerti e distruzioni il gruppo pero&apos; decide di prendersi una lunga pausa. Nell&apos;estate del 2004, inspiegabilmente i Crisma ritornano alla luce, stesse 4 menti ma piu&apos; evolute piu&apos; sapienti con nuove cariche esplosivemotive..........</p></div>\n"	"[{""name"":""DEMO 05"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/crisma/album/demo-05/3896""}]"
3123	"Crista"	"http://www.rockit.it/crista"	"Band, Cattolica (RN), Emilia Romagna"	"1"	"Rock, Indie "	"url(/thumb700x250/foto/111396.jpg)"	"[""/recensione/28025/crista-crista-ep"",""/user/Crista""]"	"\n<div class=""content-rece""><p>Cantante-autrice rock.</p> <p>Da piccola le mie migliori amiche erano le galline di mia nonna, credo che tutto il mio pensiero sia stato fortemente influenzato da quella frequentazione.<br>\nDal pollaio al palco: la mia prima esibizione risale al 2001, all&apos;eta&#x300; di 15 anni come chitarrista.<br>\nL&apos;anno seguente trovai il mio primo ingaggio come cantante in una rock band della mia citta&#x300; dando inizio cosi&#x300; alla &quot;scalata al successo&quot;.<br>\nNel 2013 dopo anni di concerti con diverse band, inizio a comporre brani miei e grazie al fortunato incontro con Antonio Ramberti, Alfredo Nuti Dal Portone, Franco &quot;beat&quot; Naddei, incido nella primavera del 2014 il mio EP firmato &quot;CRISTA&quot; in uscita nel dicembre 2014.<br>\nL&apos;EP e&#x300; composto da 4 brani arrangiati e suonati dal mio trio con il quale iniziera&#x300; il &quot;CRISTA Tour&quot; il 05/01/2015.<br>\nIl video del singolo &quot; IO NON GODO PIU&#x300; &quot; uscito nell&apos;ottobre del 2014 ha ricevuto ottimi consensi da parte degli addetti ai lavori e dai miei sostenitori.<br>\nE alla domanda &quot; perche&#x301; CRISTA? &quot; la mia risposta e&#x300;:<br>\n&quot; chiedetelo ai miei sogni...o alle mie galline! &quot;.</p></div>\n"	"[{""name"":""CRISTA ep"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/28025.jpg"",""link"":""http://www.rockit.it/crista/album/crista-ep/28025""}]"
3124	"Cristalloblasto"	"http://www.rockit.it/cristalloblasto"	"Band, Calabria"	"0"	"Rock "	"url(/thumb700x250/foto/2086.jpg)"	"[""/recensione/1931/cristalloblasto-promocd""]"	"\n<div class=""content-rece""><p>I Cristalloblasto nascono inizialmente come &quot;Zephiro&quot;,nell&apos;aprile 2001 e con tale nome partecipano ad alcuni concorsi nazionali tra cui &quot;Alatri dal vivo&quot;,&quot;Altomonte rock festival&quot; e &quot;Bande Rumorose&quot;,nell&apos;ambito del quale si classificano fra i sei finalisti su pi&#xF9; di 100 partecipanti.Nel loro sound ritmiche dure,chitarre sature e linee melodiche si alternano in un gioco sonoro strettamente legato alle tematiche dei testi. Nel marzo 2002 contestualmente all&apos;uscita del promo contentente i due brani &quot;Fiabe a un mostro&quot; e &quot;Anima di serpente&quot; , gli &quot;Zephiro&quot; diventano &quot;Cristalloblasto&quot;,simbolico mu&#x2026;</p></div>\n"	"[{""name"":""PromoCD"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/cristalloblasto/album/promocd/1931""}]"
3125	"cristeirubin"	"http://www.rockit.it/cristeirubin"	"Band, Genova, Liguria"	"1"	"Rock, Pop, Indie "	"url(/thumb700x250/foto/19912.jpg)"	"[""/user/cristeirubin""]"	"\n<div class=""content-rece""><p>&#x201C;FORSE IN UN&#x2019;ALTRA VITA&#x201D; DISCO D&#x2019;ESORDIO PER I CRISTEIRUBIN Dopo il singolo ed il video apripista &#x201C;Un ricordo lontano&#x201D; che ha riscosso molto successo ed incuriosito gli addetti ai lavori, esce l&#x2019;attesissimo album della navigata rock band ligure. &quot;Forse in un&#x2019;altra vita&quot; (Novunque/Self) &#xE8; un esordio (che proprio un esordio non &#xE8;) al fulmicotone! Trame di cantautorato e ordito di elettronica. Ricami rock su tele pop. Questo &#xE8; il tessuto cucito da CRISTEIRUBIN Caratterizzata da un sound molto vicino a un certo pop fascinoso inglese la band ligure sa graffiare e affascinare, mantenendo sempre un&#x2019;accezione evocativa e onirica. Un mix tra pop d&#x2019;oltremanica e poesia italiana, molto interessante e portato avanti in maniera obliqua usando tonalit&#xE0; pastello piuttosto che le tinte forti; un sound che si sviluppa in maniera molto personale e originale e che si inserisce in quel filone di rock pop sofisticato . Dalle timbriche pi&#xF9; rock all&#x2019;anima pi&#xF9; acustica,dalla voce pulita ai picchi di disperazione ed emozione i Cristeirubin si presentano cos&#xEC; con una manciata di belle canzoni, un intimismo maturo e una purezza contagiosa. Un ricordo lontano _ descrive la sensazione che si prova quando una persona che ogni volta che dovrebbe esserci non c&#x2019;&#xE8;. Galleggiare _ un viaggio interiore di chi va alla ricerca della consapevolezza; per&#xF2;, a volte, nella frenesia dei ritmi che si conducono, ci si distacca dalla propria personalit&#xE0;. Stop _ il bel tepore che invade quando tutto fila liscio e ogni istante &#xE8; cosi importante e reale che lo si dovrebbe fermare per sempre. Come un film _ hai perso la testa e anche chi ti &#xE8; vicino fa fatica a crederti. Tutto qui _ &#xE8; un modo di trasporre noi stessi e la nostra vita, in fondo ci vede come individui tutti uguali, con il solo scopo di accettarsi, imparare dagli altri e con l&#x2019;unico intento di essere veri. Com&#xE9;di&#xE8; &#xE0; tiroirs _ strascichi di una situazione sentimentale tale da trasformarsi in una &#x201C;commedia a puntate&#x201D;. epilogo liberatorio. Poco ed &#xE8; mattino _ hai visto quello che non esiste, hai sentito quello che gli altri non sentono, hai provato a comunicarlo e alla fine neanche quello che ti hanno dato ti ha alleviato i pensieri. ora vivi in una dualit&#xE0; senza fine , latente il dubbio che tutto sia vero. Hey!hey!hey! _ tutto si pu&#xF2; fare, inventare e costruire ma con chiunque lo vuoi fare devi ascoltare. Nove tentativi _ una canzone che parla degli ostacoli della mente, a volte invalicabili. A volte invece al &#x201C;nono tentativo&#x201D; si scopre di aver un meccanismo in pi&#xF9; che ti permette di capire che si pu&#xF2; andare oltre. I&#x2019;ve never been _ ci sono cose che nella vita ti cambiano per sempre .&#xE8; come ripartire per una nuova strada ma allo stesso tempo devi essere ammesso a quel nuovo percorso. <a href=""http://www.myspace.com/cristeirubin"" target=""_blank"" rel=""nofollow"">www.myspace.com/cristeirubin</a> CRISTEIRUBIN &#xE8; un progetto nato da Cristiano Gianni, ex cantante degli ZERO band che tra il 1997 e il 2002 ha appassionato la critica del settore musicale. Vincitori di (Rock targato Italia, edizione 1998 - Ritmi globali, 1998 &#x2013; Versus, 1999). In quegli anni gli ZERO hanno avuto modo di collaborare con diversi musicisti e produttori, partecipando a compilation e tenendo numerosi live nei pi&#xF9; noti locali e festival d&apos; Italia. Cristiano ha continuato a portare avanti un suo progetto personale ricercando nuove sonorit&#xE0; e una forma pi&#xF9; propria. In questo progetto ritrova la collaborazione di una parte degli ZERO decidendo cosi di entrare in studio ed ecco il disco d&#x2019;esordio &quot;FORSE IN UN ALTRA VITA&quot;, NOVUNQUE / SELF I CRISTEIRUBIN SONO DISPONIBILI PER INTERVISTE e CONCERTI Ufficio Stampa ||| L&#x2019;AltopArlAnte <a href=""http://www.laltoparlante.it"" target=""_blank"" rel=""nofollow"">www.laltoparlante.it</a> <a href=""mailto:info@laltoparlante.it"">info@laltoparlante.it</a> 348.3650978 PRIME RECENSIONI 09/09/2009) - &#xA9;2002 - 2009 Extra! Music Magazine - Tutti i diritti riservati Vicini a un certo pop inglese ed al pi&#xF9; sofisticato indie-rock italiano,dagli Afterhours agli Scisma passando per le pi&#xF9; fresche ed immediate cifre dai Perturbazione ai Negramaroper Forse in un&#x2019;Altra Vita i Cristeirubin non disdegnano n&#xE9; melodia n&#xE9; ritmo mantenendo ben salde quelle personalit&#xE0; che gi&#xE0; graffiavano al tempo degli ZERO e che qui acquistano ancor pi&#xF9; originalit&#xE0; per sonorit&#xE0; ed arrangiamenti. Ma l&#x2019;effetto non si misura per paragoni e la consapevolezza di un efficace codice stilistico e l&#x2019;energia di un risultato trasmesso li si misura con le orecchie tese e il disco in stereo insomma le tentazioni ed i numeri le fanno le tracce. Ci sono le chiaro-scure, sentite e profonde crescite di Un Ricordo Lontano, i perduti e coscienti smarrimenti di Galleggiare o i tepori e i colori di Stop e tutto fila liscio, lo dicono gli svolgimenti di Come un Film oltre gli echi d&#x2019;intro di Tutto Qui, sino alle situazioni a due per fisarmonica e corde di Com&#xE9;di&#xE8; a Tiroirs o nelle lacrime d&#x2019;arpeggi di Poco ed &#xE8; Mattino. Dalle timbriche pi&#xF9; rock all&#x2019;anima pi&#xF9; acustica,dalla voce pulita ai picchi di disperazione ed emozione i Cristeirubin si presentano cos&#xEC; con una manciata di belle canzoni, un intimismo maturo e una purezza contagiosa. La musica dei Cristeirubin si distingue per qualit&#xE0;. Manca forse una canzone che emerga di molto sulle altre, tuttavia l&#x2019;album &#xE8; interessante e messo insieme come si deve. Non c&#x2019;&#xE8; ripetitivit&#xE0; ma dei testi intelligenti. Tra le canzoni migliori segnalo &#x201C;Un ricordo lontano&#x201D;, &#x201C;Galleggiare&#x201D; e &#x201C;Com&#xE9;di&#xE8; &#xE0; tiroirs&#x201D;. Cristiano Gianni con Guido Parma (chitarra), Guido Zanone (basso) e Federico Lagomarsino (batteria) sono i Cristeirubin. Alcuni nomi li sentirete certamente familiari , qualcuno si ricorder&#xE0; degli ZERO band che tra il 1997 e il 2002 ha raccolto notevole consenso di critica e pubblico e che a oggi tornano sulle scene con un progetto e alcuni nuovi componenti dopo il singolo ed il video apripista di &#x201D;Un Ricordo Lontano&#x201D;. AUDIODROME Dalle ceneri degli Zero, Cristiano Gianni mette su i Cristeirubin tra il 2002 ed oggi, riuscendo finalmente a pubblicare il disco d&#x2019;esordio per la neonata Volume! in collaborazione con Novunque. Accompagnato da una parte degli Zero stessi, in Forse In Un&#x2019;Altra Vita si concentrano e convergono correnti rock e pop di pari passo a una musicalit&#xE0; tutta giocata sul songwriting. &#x201C;Un Ricordo Lontano&#x201D; ricorda in qualche modo gli Afterhours di Germi, virati pop secondo ricetta Perturbazione (quest&#x2019;ultimi soprattutto in &#x201C;Stop&#x201D;), mistura che si ritrova ancora diluita nel corso di tutta la scaletta. In &#x201C;Galleggiare&#x201D; come in &#x201C;Hey!Hey!Hey!&#x201D; si fanno vive anche tracce di Marlene Kuntz e U2, ma, fortunatamente, di fondo si nota una certa &#x201C;personalit&#xE0; Cristeirubin&#x201D;, che, anche se incapace di imporsi nettamente, guida la scrittura verso lidi qualitativi di tutto rispetto. Conferma di ci&#xF2; si ha nella mesta ma seducente &#x201C;Come Un Film&#x201D;, nella malinconia nichilista di &#x201C;Tutto Qui&#x201D;, nella caustica ed elaboratamente acustica &#x201C;Com&#xE9;di&#xE8; A Tiroirs&#x201D;, una sorta di versione indie di un mix di Vasco e Battisti (!). Si discosta decisamente dal resto, e pare un po&#x2019; un corpo estraneo, in effetti, l&#x2019;inclinazione dance di &#x201C;I&#x2019;ve Never Been&#x201D;, mentre &#xE8; una splendida torch song (con finale tra classic rock e simil-psichedelia) &#x201C;Poco Ed &#xC8; Mattino&#x201D;, sicuramente il pezzo pi&#xF9; riuscito di tutto il disco. A cura di: Giampaolo Cristofaro [<a href=""mailto:giampaolo.cristofaro@audiodrome.it"">giampaolo.cristofaro@audiodrome.it</a>] ROCK SHOCK Opera prima per i Cristeirubin che tanto prima non &#xE8;. Il progetto nasce dalle ceneri degli ZERO, band genovese che tra il &#x2019;96 e il 2002 ha potuto stringere la mano (e dividere il palco) a gente del calibro di Scisma, Prozac+, Mao ecc. Nei sette anni trascorsi dallo scioglimento della band Cristiano Gianni non &#xE8; stato (solo) a guardare le stelle, ma ha buttato gi&#xF9; le idee per la nascita di Forse in un&#x2019;altra vita e ha messo su anche un ottima band pescando ancora dagli ZERO e da altre realt&#xE0; liguri. Si apre il sipario con le sonorit&#xE0; indie-rock del singolo Un ricordo lontano e Galleggiare che fanno ben sperare. Morbide chitarre si accarezzano e si intrecciano sapientemente per fare da supporto ad un cantato mai strillato che ben addomestica un groove a tratti sostenuto. Nella seconda parte del disco i ritmi si abbassano e ci si affaccia ad un Pop a tratti spensierato, con uno sguardo oltremanica, ma caratterizzato comunque da sonorit&#xE0; interessanti e arrangiamenti assolutamente non banali. Si passa oltre, traccia 6 Com&#xE9;di&#xE8; &#xE0; tiroirs, la bocca si socchiude per la piacevole sorpresa&#x2026; Fisarmonica e chitarra acustica si intrecciano in maniera sublime per un pezzo morbido e dolce che manda a sbattere i pensieri in qualche campagna francese e quasi si riesce a sentire l&#x2019;odore di Sauvignon. Nel finale del disco c&#x2019;&#xE8; spazio anche per un po&#x2019; di sano rock con Hey! Hey! Hey! e addirittura per un po&#x2019; di elettronica con 9 tentativi per te e soprattutto con I&#x2019;ve never been che si discosta dal resto del disco anche per la scelta dell&#x2019;inglese, ma soprattutto per l&#x2019;approdo in quella terra di mezzo che &#xE8; l&#x2019;electro-rock in compagnia di gruppi come i nostrani Motel Connection. C&#x2019;&#xE8; il rock, c&#x2019;&#xE8; il pop d&#x2019;autore, c&#x2019;&#xE8; l&#x2019;acustico, c&#x2019;&#xE8; l&#x2019;elettronica, tante chitarre e buoni sentimenti quindi&#x2026;game-set-partita? LOST HIGWAY Trame di cantautorato e ordito di elettronica. Ricami rock su tele pop. Questo &#xE8; il tessuto cucito dai Cristeirubin, quartetto ligure che si presenta alla scena indie con questo primo disco, Forse in un&#x2019;altra vita. Sorti dalle ceneri dei precedenti Zero, confezionano un lavoro tanto misurato quanto vario, come a dover vestire un pubblico quanto mai vasto. Ispirazioni di ogni genere e movimento si alternano per tutto l&#x2019;ascolto con richiami anche piuttosto evidenti, senza esclusioni di matrice pi&#xF9; esterofila. Dalle melodie dolci e raffinate dei Perturbazione ai graffi ispirati degli Afterhours, dal pop delle band pi&#xF9; recenti agli strascichi dell&#x2019;ultimo Vasco. Ad un inizio morigerato e affascinante segue una seconda met&#xE0; del disco pi&#xF9; sfacciata ma meno convincente. Buono l&#x2019;elemento lirico, essenziale e onirico, nonostante il cantato non sia sempre in grado di rappresentarlo al meglio, specie negli istanti meno convenzionali. Tracce come Galleggiare, Stop e il primo singolo estratto Un ricordo lontano sono spunti notevoli, necessari ma non sufficienti a far spiccare il disco per particolarit&#xE0;. Ci&#xF2; non toglie merito ad una prova musicale di buona qualit&#xE0; seppur non troppo originale. Un gruppo da seguire nella propria evoluzione, aspettando un lavoro pi&#xF9; corale e meno dispersivo. IL CORRIERE MERCANTILE il quartetto ligure si inserisce in quel filone di rock pop sofisticato che prende le sue mosse da personaggi come Afterhours e scisma in primis.sul loro my space ci sono queste parole per definire le loro coordinate del loro progetto artistico e come biglietto da visita &#xE8; abbastanza veritiero.I cristeirubin si infilano nell&apos;ampio solco del rock-pop nostrano e con &quot;FORSE IN UN ALTRA VITA&quot; dimostrano di possedere una discreta propriet&#xE0; di linguaggio,riuscendo a sfornare canzoni che concedono il giusto spazio alla sostanza e alla melodia evitando cosi di risultare noiosi e banali il disco del gruppo mette in evidenza diversi potenziali singoli come &quot;galleggiare&quot; Tutto qui&quot; e &quot;poco ed &#xE8; mattino&quot; . Molto carina la conclusiva &quot;I&apos; ve never been &quot;,che omaggia la drum&apos;n&apos;bass anni 90.Cristeirubin &#x2013; Forse in un&#x2019;altra vita &#x2013; Novunque/Self Recensione di Andrea Turetta E&#x2019; assai difficile trovare una band che riesca a cambiare le regole del gioco ed apportare dei cambiamenti epocali, tuttavia non mancano dei gruppi che cercano di dare alla luce un prodotto gradevole e con in aggiunta, un po&#x2019; di originalit&#xE0;. Tra questi ultimi segnalo &#x201C;Forse in un&#x2019;altra vita&#x201D;, opera prima dei Cristeirubin. Dall&#x2019;ascolto dei dieci brani, sembra di capire che il gruppo abbia gi&#xE0; in testa una propria direzione musicale ed &#xE8; incoraggiante vedere che ci sono degli artisti capaci di puntare alla buona qualit&#xE0; pi&#xF9; che all&#x2019;immediato successo.</p></div>\n"	"[{""name"":""Forse in un altra vita"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10752.jpg"",""link"":""http://www.rockit.it/cristeirubin/album/forse-in-un-altra-vita/10752""}]"
3126	"Cristian Poerio"	"http://www.rockit.it/cristianpoerio"	"Band, Trecasali (PR), Emilia Romagna"	"2"	"Rock, Pop, Acustico "	"url(/thumb700x250/foto/46348.jpg)"	"[""/user/cristianpoerio""]"	"\n<div class=""content-rece""><p>Cristian Poerio Sito: Scarica album: <a href=""http://itunes.apple.com/it/album/id466870691?i=466870896&amp;ign-mpt=uo%3D4"" target=""_blank"" rel=""nofollow"">http://itunes.apple.com/it/album/id466870691?i=466870896&amp;ign-mpt=uo%3D4</a> <a href=""http://www.facebook.com/Cristian.Poerio.Ponch"" target=""_blank"" rel=""nofollow"">www.facebook.com/Cristian.Poerio.Ponch</a> Sito: <a href=""http://www.youtube.com/user/ponch00000"" target=""_blank"" rel=""nofollow"">http://www.youtube.com/user/ponch00000</a> Ciao a tutti!!!!!!!!mi chiamo Cristian Poerio, sono un cantautore nato a Parma il 31 agosto 1987, ed ho da poco inciso il mio primo album, contenente 7 brani scritti interamente da me (novembre 2009). Suono chitarra e tastiere fin dall&apos;infanzia, e sono impegnato in una band come chitarrista e cantante (occasionalmente tastiere o basso). Suoniamo canzoni di Lenny Kravitz, Negramaro, Fabrizio Moro, Francesco Renga, Guns N&apos; Roses, The Calling, Dire Straits, Led Zeppelin, Negrita ecc.. Mi diletto a scrivere canzoni; questo album l&apos;ho creato pressoch&#xE9; da solo, con qualche aiuto di amici musicisti per il basso, le tastiere e la batteria, secondo le mie esigenze. Spero, un giorno, di realizzare uno, o entrambi, i miei sogni, le cose che pi&#xF9; di tutte mi danno gioia: fare il cantautore o lavorare nel musical. Collaboro, fra l&apos;altro, con la compagnia Teatrale &quot;Oltre Riva&quot; di Rivarolo del Re (CR), con la quale rivisitiamo &#x2013; ad esempio - il musical &quot;Peter Pan&quot;e &quot;Pinocchio il grande Musical&quot;: in tal modo continuo a studiare canto recitazione e ballo. Amo la musica! Per questo ho cominciato a cantare in pubblico piccolissimo, a 6 anni. Amo recitare e trasmettere tutte le mie emozioni, sensazioni, e voglio scrivere perch&#xE9; sento di poter dire tante cose (scrivo canzoni quasi tutti i giorni&#x2026; &#x2026; non riesco a farne a meno!!!). So leggere uno spartito musicale (e me la cavo a scrivere) grazie alle lezioni di pianoforte ricevute da piccolo. Ho studiato canto presso la Cem Lira di Parma, partecipando ad un musical intitolato &quot;I 2 mondi&quot;, una storia di fantasia contenente personaggi e canzoni da &quot;Notre-Dame de Paris&quot;, &quot;The phantom of the Opera&quot; (ho impersonato Quasimodo e il Fantasma), ed altri. A tal fine ho studiato dizione, recitazione e ballo. Ho partecipato ad altri concorsi musicali e attualmente sono tutt&apos;ora in gara con il concorso &quot;Live Song Festival&quot; ,&quot;Una Voce che si Nota&quot;, &quot;Festival del Garda&quot; ed altri. Spero di essere stato il pi&#xF9; esauriente possibile. Ciao a tutti!!!!!! :) Cristian Poerio</p></div>\n"	"[{""name"":""Inseguendo una sola via..."",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/13389.jpg"",""link"":""http://www.rockit.it/cristianpoerio/album/inseguendo-una-sola-via/13389""}]"
3127	"Cristiano De André"	"http://www.rockit.it/cristianodeandre"	"Band, Liguria"	"9"	"Cantautore, Alternativo "	"url(/thumb700x250/foto/2600.jpg)"	"[""/intervista/dario-faimi-emma-marrone-mengoni-renga-annalisa-chiara"",""/news/festival-di-sanremo-il-nostro-pagellone"",""/news/tutti-vincitori-delle-targhe-tenco-2011""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Come in cielo così in guerra"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/32673.jpg"",""link"":""http://www.rockit.it/cristianodeandre/album/come-in-cielo-cosi-in-guerra/32673""},{""name"":""Scaramante"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/2011.jpg"",""link"":""http://www.rockit.it/cristianodeandre/album/scaramante/2011""}]"
3128	"Cristiano Magi"	"http://www.rockit.it/cristianomagi"	"Band, Toscana"	"0"	"Rock, Alternativo, Acustico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
3129	"Cristina Ghibelli"	"http://www.rockit.it/cristinaghibelli"	"Band"	"0"	"Cantautore, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/2223/cristina-ghibelli-st""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""s/t"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/cristinaghibelli/album/st/2223""}]"
3130	"Cristina Nico"	"http://www.rockit.it/cristina-nico"	"Band, Liguria"	"0"	"Cantautore, Rock "	"url(/thumb700x250/foto/99091.jpg)"	"[""/recensione/27812/cristina-nico-mandibole"",""/user/fleisch""]"	"\n<div class=""content-rece""><p>&#x201C;Mandibole&#x201D; &#xE8; un disco intimo e a allo stesso tempo corale, meditato, masticato e digerito a lungo ma anche urgente.</p> <p>Cristina Nico, canta e scrive canzoni dall&#x2018;et&#xE0; di 13 anni.<br>\n<br>\nGiovanissima prende parte a diverse formazioni dell&#x2019;underground genovese, band di cui restano poche tracce<br>\nnegli archivi ma molte nel Dna musicale della Nico, che rester&#xE0; sempre legata alle sonorit&#xE0; alternative-rock,<br>\nanche quando intraprender&#xE0; un percorso musicale pi&#xF9; riconducibile alla canzone d&#x2019;autore.<br>\n<br>\nDue ep all&#x2018;attivo - &#x201C;Cinnamomo&#x201D; del 2006 con il duo omonimo e il debutto solista &#x201C;Daimones&#x201D; del 2010 -<br>\ncatturano immediatamente l&#x2018;attenzione degli addetti ai lavori.<br>\nNel contempo una costellazione di premi confermano la qualit&#xE0; della proposta di Cristina, che nel 2004<br>\nvince la prima edizione del premio Un Mare di Donne, a Camogli (Genova). Nel 2007 &#xE8; finalista al Premio<br>\nJoplin (fortezza del Priamar, Savona) e nel 2010 al premio/mostra della canzone d&#x2018;autore Cantautori Si<br>\nNasce (Genova). Nel 2011 vince il Premio della Critica al Liguria Selection Music Show. Nel 2014 &#xE8; la<br>\nvincitrice della decima edizione del Premio Bindi, prestigioso premio per la canzone d&#x2019;autore che si<br>\ntiene ogni anno a Santa Margherita Ligure.<br>\n<br>\n&#xC8; organizzatrice, insieme alle altre amiche cantautrici dell&#x2019;associazione Lilith, di eventi musicali e culturali,<br>\ntra cui il Lilith Festival della Musica d&#x2019;Autrice.</p></div>\n"	"[{""name"":""Mandibole"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27812.jpg"",""link"":""http://www.rockit.it/cristina-nico/album/mandibole/27812""}]"
3131	"cristina russo"	"http://www.rockit.it/cristinarusso"	"Band, Nicosia (EN), Sicilia"	"1"	"Soul, Indie, Pop rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/news/sanremo-giovani-artisti-ammessi"",""/user/cristarusso""]"	"\n<div class=""content-rece""><p>glasso la musica e poi la butto gi&#xF9; come uno shortino di rum</p> <p>Melodie cantate in Italiano, altre in Inglese. &quot;Perch&#xE9; musica &#xE8; tutto quello che vuoi e devi poter esprimerla come vuoi&quot;.<br>\nIl soul: la musica dell&#x2019;anima si denota, infatti, in molti brani, cos&#xEC; come le sonorit&#xE0; New Wave anni &#x2019;80.<br>\n<br>\n<br>\nDISCOGRAFIA<br>\n<br>\n&quot;Sciuri Sciuri&quot; - Siculounge Project anno 04/2009 prodotto da Marco Di Dio Etichetta - Roccascina Audio Produzioni<br>\nDistribuzione - Halidon Srl -Milano<br>\n<br>\n&#x201C;Confluenza&#x201D; - Crista &#xE8; Di Dio anno 11/2010<br>\nProdotto da - Marco Di Dio<br>\nEtichetta - Roccascina Audio Produzioni<br>\nDistribuzione - Halidon Srl -Milano<br>\n<br>\n08.12. 2014 &quot;A MODO MIO&quot; - Cristina canta Concato<br>\nProdotto da - Marco Di Dio- arrangiato da N.Falco M.Di Dio  feat Fabio Concato<br>\nEtichetta - Roccascina Audio Produzioni<br>\n<br>\n05.02.2015 &quot;FUORI&quot;  contro il femminicidio -dialogo tra vittima e carnefice -presentato alle nuove proposte sanremo 2015 (pacco non accettato perch&#xE8; arrivato in ritardo.. bugia..faccio ricorso..vinco.. entro per la selezione ..brano scomparso ..strano, no??)<br>\n<br>\nCOLLABORAZIONI<br>\n<br>\n&quot;Koom-h&quot; - Koom-h nel brano &quot;Just for a while&quot; anno 2006 - Schema Records - Big Sur<br>\n<br>\n&quot;The Happiness&quot; -Gioeni feat Cristina Russo anno 2008- produzione 007 Stereo Seven distribuito Level One<br>\n<br>\n&quot;L&apos;era del Vizio&quot;- Amici Di Pina 03/2011 per Roccascina distribuito Halidon Srl -Milano-<br>\n<br>\n&quot;Once Never Ends&quot; - Jo Mancuso dj 04/2012 per Roccascina distribuito Halidon Srl -Milano-<br>\n<br>\n08/12/14 &quot; A MODO MIO&quot; CRISTINA Russo CANTA Fabio CONCATO&quot; con il featuring &quot;Ti Ricordo Ancora&quot; pubblicato il 26/11/14<br>\nper HALIDON /ROCCASCINA<br>\n<br>\nCOMPILATIONS<br>\n<br>\ncon la band Siculounge Project<br>\n<br>\nMake Up - Fashion &amp; Design Music (Make Up Your Music)<br>\nThe Best Songs of All Time Retouch, Vol. 3<br>\nRe-touch, Vol. 1<br>\nLove Love Love (30 Greatest Hits of Love)<br>\nTop 50 Summer Hits, Vol. 1 (Selected by Believe)<br>\n70 Relaxing Holiday Masterpieces<br>\nI canti popolari della Sicilia<br>\nTop 50 Lounge (Cool Lounge, Chill Balearic, Latin Lounge, Electro Lounge and Mediterranean Lounge)<br>\nFifty Shades of Lounge</p></div>\n"	"[]"
