"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
547	"Alessandro Battistini"	"http://www.rockit.it/alessandrobattistini"	"Band, Lombardia"	"0"	"Folk, Country, Blues "	"url(/thumb700x250/foto/87853.jpg)"	"[""/recensione/25340/alessandro-battistini-cosmic-sessions"",""/user/Anplug""]"	"\n<div class=""content-rece""><p>Cosmic Sessions &#xE8; l&apos;album che segna il debutto solista di Alessandro Battistini, gi&#xE0; cantante, chitarrista e principale compositore della blues rock band Mojo Filter, con i quali ha tre dischi all&apos;attivo. L&apos;album, pubblicato lo scorso 28 febbraio, &#xE8; stato registrato in presa diretta nel dicembre 2013 e masterizzato in New Mexico dal musicista e produttore statunitense Jono Manson, tra le cui passate collaborazioni spiccano i nomi di Bruce Springsteen, Joan Baez, Joan Osborne e John Popper tra gli altri.<br>\nCosmic Sessions &#xE8; un lavoro semplice e autentico, suonato con la passione, l&apos;immediatezza e lo spirito cantautorale delle jam session tipiche dei sixties: un disco principalmente acustico, tutto chitarre folk, contaminazioni rhythm &amp; blues e vibrazioni psichedeliche rigorosamente &#x201C;made in USA&#x201D;, che si sposano alla perfezione con la voce fortemente espressiva di Alessandro Battistini e con i cori gospel che di tanto in tanto fanno capolino tra i dieci brani. Un esordio solista che lascia presagire un futuro tutto in salita e ricco di sorprese per il talentuoso songwriter.</p></div>\n"	"[{""name"":""Cosmic Sessions"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25340.jpg"",""link"":""http://www.rockit.it/alessandrobattistini/album/cosmic-sessions/25340""}]"
548	"Alessandro Casalis"	"http://www.rockit.it/alessandrocasalis"	"Band, Piemonte"	"0"	"Pop rock, Indie "	"url(/thumb700x250/foto/116287.jpg)"	"[""/user/alecasalis77""]"	"\n<div class=""content-rece""><p>singer, songwriter</p> <p>Alessandro Casalis &#xE8; un cantautore dal taglio rock che nasce a Torino nel 1977.<br>\nSi laurea in Scienze della Comunicazione con una Tesi dal titolo &#x201C;La figura della donna nella canzone d&#x2019;autore italiana&#x201D;. Viene supportato nella stesura da Franco Fabbri (musicista, giornalista e critico musicale) e avr&#xE0; momenti di confronto sul tema anche con Roberto Vecchioni ed Eugenio Finardi.<br>\nDurante questo periodo si cimenta nelle cover band locali sviluppando, parallelamente, un progetto personale nella scrittura di brani originali, partecipando a Festival estivi (tra i pi&#xF9; conosciuti Rock Targato Italia, e Green Age Festival) e facendo da supporter a band e artisti quali Casa del Vento (nel Cartellone del Baraonda Rock<br>\nFestival a Chieri &#x2013; To), Fabio Treves (all&#x2019;interno della Rassegna Kaos Festival di Racconigi - CN) oltre a Lalli e<br>\nPietro Salizzoni presso Hiroshima Mon Amour a Torino.<br>\n&#xC8; questo il periodo della partecipazione alla web-compilation &quot;to_potlach&quot;, con il brano Nuvole Rapide dei Subsonica, in cui artisti di Torino rielaborano, in maniera personale, brani di altrettanti artisti torinesi. Al progetto partecipano, tra gli altri, anche Mao, Statuto e Wah Companion (progetto parallelo di Ru Catania chitarrista degli Africa Unite).<br>\nIl 2015 &#xE8; invece l&#x2019;anno di pubblicazione di Avventure Umane Particolari.<br>\nL&apos;album, distribuito in Freedownload, coglie le sfumature e i dettagli presenti nelle storie e nei personaggi del<br>\nquotidiano, ma con un taglio spesso divertente e divertito rispetto alle situazioni raccontate.<br>\nQuesto spirito di osservazione d&#xE0; vita ad 11 tracce (9 canzoni e 2 brani strumentali) che raccontano &#x201C;storie<br>\nnormali&#x201D;, spesso cantate in prima persona, in cui l&#x2019;autore si fa portavoce dei personaggi e delle storie vissute, ma senza mai prendersi troppo sul serio.<br>\nIl progetto &#xE8; stato interamente scritto, arrangiato e suonato da Alessandro sia per la stesura dei testi che per la parte musicale dove risulta evidente l&#x2019;intrecciarsi di strumenti tipicamente rock (chitarra, basso e batteria) con suoni e campionamenti elettronici.</p></div>\n"	"[{""name"":""Avventure Umane Particolari"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/31029.jpg"",""link"":""http://www.rockit.it/alessandrocasalis/album/avventure-umane-particolari/31029""}]"
549	"Alessandro Chiesa"	"http://www.rockit.it/alessandrochiesa"	"Band, Liguria"	"0"	"Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/1711/alessandro-chiesa-controvento""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Controvento"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/1711.jpg"",""link"":""http://www.rockit.it/alessandrochiesa/album/controvento/1711""}]"
550	"Alessandro di Caro"	"http://www.rockit.it/AlessandrodiCaro"	"Band, Toscana"	"0"	"Cantautore, Pop, Rock "	"url(/thumb700x250/foto/116280.jpg)"	"[""/user/alexdicaro""]"	"\n<div class=""content-rece""><p>Alessandro di Caro  Cantautore pop rock</p> <p>Biografia - Alessandro di Caro (Gela 1978).<br>\nCantautore siciliano.Genere: Pop-rock<br>\nNel 1996 ha fondato con l&#x2019;amico Nuccio Corallo, i Talitha,gruppo rock,nel quale suona la chitarra ritmica.<br>\nNel 1998 passa all&#x2019; esperienza come cantante e fonda con gli amici dell&#x2019; oratorio Vince e Giuseppe di Natale,Litterio Runza, i Frontiera.<br>\nIn questo gruppo rock melodico cantera&#x2019; le sue prime canzoni.<br>\nDopo aver assolto gli obblighi di leva, si trasferisce a Bologna,nel 2001.<br>\nStudia presso il music academy 2000 del chitarrista Massimiliano Magagni.<br>\nDal 2002 al 2004 partecipa al festival delle arti,sotto la direzione artistica del cantautore Andrea Mingardi.<br>\nNel 2012 lascia Bologna per motivi di lavoro e si trasferisce a Livorno.<br>\nNel 2013 realizza con l&#x2019; arrangiatore Lorenzo Sebastiani(Adriano Celentano,Gianni Bella,Dirotta su Cuba,Jovanotti,ecc.) due brani inediti: Nel ricordo e Lettere.<br>\nNel 2014 con l&#x2019; arrangiatore Francesco Sighieri (Irene Grandi, Dolcenera,J-ax,ecc.)realizza un altro brano: Giorni di sole.<br>\nNel 2015 pubblica su Itunes,spotify,google play,il brano Nel ricordo.</p></div>\n"	"[{""name"":""Nel ricordo"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/31028.jpg"",""link"":""http://www.rockit.it/AlessandrodiCaro/album/nel-ricordo/31028""}]"
551	"alessandro farinella"	"http://www.rockit.it/alessandrofarinella"	"Band, Lombardia"	"0"	"Rock, Progressive, Acustico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/ukbabylon""]"	"\n<div class=""content-rece""></div>\n"	"[]"
552	"ALESSANDRO FERRAIS"	"http://www.rockit.it/ferrais1"	"Band, Verona, Veneto"	"0"	"Cantautore, Pop, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/ferrais""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Tutto Copre la Marea (2010 Aveit/Believe/Zimbalam) "",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12952.jpg"",""link"":""http://www.rockit.it/ferrais1/album/tutto-copre-la-marea-2010-aveitbelievezimbalam/12952""}]"
553	"Alessandro Gentile"	"http://www.rockit.it/alessandroborriero"	"Band, Campania"	"0"	"Cantautore, Blues, Acustico "	"url(/thumb700x250/foto/3649.jpg)"	"[""/user/borrieroa""]"	"\n<div class=""content-rece""><p>Alessandro Borriero,29 anni,songwriter. 2001 partecipa con successo alle selezioni del Festival di Napoli con un brano inedito. 2002 ripropone la cover di F. Renga &#x201C;Dove il mondo non c&#x2019;&#xE8; pi&#xF9;&#x201D;. 2003 lancia il suo primo singolo &#x201C;Tutto ci&#xF2; che ho amato&#x201D; collaborando con l&#x2019;Underground Studio. 2004 esordisce col suo primo progetto completo:Venti5,un q-disc carico di emozioni. 2005 - Progetto TUTTA UNA VITA. 2007 - Partecipa a diversi concorsi letterari 2008 - Progetto ANCORA DI NOI</p></div>\n"	"[{""name"":""Ancora di noi"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alessandroborriero/album/ancora-di-noi/8331""},{""name"":""Tutta una vita"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alessandroborriero/album/tutta-una-vita/8330""},{""name"":""Venti5"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alessandroborriero/album/venti5/8329""},{""name"":""Tutto ciò che ho amato"",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alessandroborriero/album/tutto-cio-che-ho-amato/8328""}]"
554	"Alessandro Giuliana"	"http://www.rockit.it/aledies"	"Band, Caltanissetta, Sicilia"	"0"	"Cantautore, Rock, Pop "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/aledies""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Ormai siamo tutti quanti un pò psicologi"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10906.jpg"",""link"":""http://www.rockit.it/aledies/album/ormai-siamo-tutti-quanti-un-po-psicologi/10906""}]"
555	"Alessandro Grazian"	"http://www.rockit.it/alessandrograzian"	"Band, Milano, Lombardia"	"169"	"Cantautore, Alternativo "	"url(/thumb700x250/foto/387.jpg)"	"[""/articolo/dischi-anno-rockit-2015"",""/articolo/simone-cecchetti-foto-alessandro-grazian"",""/articolo/50-migliori-canzoni-anno-rockit"",""/user/ag1977"",""/user/BigTime""]"	"\n<div class=""content-rece""><p>Alessandro Grazian si &#xE8; costruito una reputazione grazie a tre ottimi album e un&apos;incessante attivit&#xE0; live.<br>\nHa collaborato nei sui dischi con importanti nomi della scena musicale indipendente (Enrico Gabrielli, Emidio Clementi) e per l&apos;ultimo album ha scelto di lasciarsi alle spalle la dimensione acustica per virare verso suggestioni elettriche coinvolgendo nella produzione Leziero Rescigno (Amor Fou).<br>\nCon il nuovo disco &quot;ARMI&quot;, uscito nell&apos;autunno scorso, Alessandro Grazian rimescola le carte con un lavoro che ha lasciato a bocca aperta molte persone: Bellissimo, potente, viscerale.</p></div>\n"	"[{""name"":""L'età più forte"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27752.jpg"",""link"":""http://www.rockit.it/alessandrograzian/album/leta-piu-forte/27752""},{""name"":""Armi"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20423.jpg"",""link"":""http://www.rockit.it/alessandrograzian/album/armi/20423""},{""name"":""L'abito"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11762.jpg"",""link"":""http://www.rockit.it/alessandrograzian/album/labito/11762""},{""name"":""Soffio di Nero"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8582.jpg"",""link"":""http://www.rockit.it/alessandrograzian/album/soffio-di-nero/8582""},{""name"":""Indossai"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8761.jpg"",""link"":""http://www.rockit.it/alessandrograzian/album/indossai/8761""},{""name"":""Caduto"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/4380.jpg"",""link"":""http://www.rockit.it/alessandrograzian/album/caduto/4380""},{""name"":""Rockit Vol. 65"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27778.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol-65/27778""},{""name"":""Rockit Vol. 70 - Speciale MI AMI Festival 2015"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29661.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol-70-speciale-mi-ami-festival-2015/29661""},{""name"":""Top.100 2012 (#1-#50)"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21124.jpg"",""link"":""http://www.rockit.it/compilation/top100-2012-1-50/21124""}]"
556	"Alessandro Longo"	"http://www.rockit.it/alessandrolongo"	"Band, Verona, Veneto"	"2"	"Cantautore, Elettronico, Alternativo "	"url(/thumb700x250/foto/66495.jpg)"	"[""/recensione/20208/alessandro-longo-il-cielo-e-crollato"",""/user/CabezonRecords""]"	"\n<div class=""content-rece""><p>Alessandro Longo fa cantautorato elettronico, ha pubblicato il disco &quot;Il cielo &#xE8; crollato&quot; nel 2012 per Cabezon Records.</p> <p>Alessandro Longo &#xE8; l&#x2019;omonimo di un grande compositore del passato, quindi i motori di ricerca non gli vorranno mai bene. Tra musica elettronica, canzone d&#x2019;autore e contaminazioni multimediali, cura personalmente le proprie produzioni e collabora con l&#x2019;etichetta Cabezon Records. Quando smette di autoprodurre musica, disegna fumetti.<br>\nIl cielo &#xE8; crollato (disco composto, cantato e prodotto da Alessandro Longo) &#xE8; una raccolta di brani sintetico&#x2011;esistenzialisti in cui ballad, microbit tardo e industrial&#x2011;pop fanno da supporto a nitide linee melodiche cantate in tono confessionale. La speculazione &#x201C;sonora&#x201D;, espressa dai sample e dal trattamento della voce filtrata, riflette quella &#x201C;interiore&#x201D; alla base dei testi.<br>\nIl titolo del disco (Il cielo &#xE8; crollato), si rif&#xE0; alla frase fatta e ad un finale alternativo per la nota xilografia Universum di C. Flammarion. In questa illustrazione, l&#x2019;uomo supera il confine tra terra e cielo, a simbolico superamento dei propri limiti conoscitivi. &#xC8; possibile che ci&#xF2; avvenga senza effetti collaterali?<br>\nI brani presentano un set di strumenti irregolare, dal solo di pianoforte all&#x2019;elettronica, dall&#x2019;industrial con frenetici soli di chitarra simulata ad oniriche suggestioni orchestrali. I brani, esercizi di stile di un immaginario sonoro variegato, sono il frutto di una peregrinazione stilistica originata dalla collaborazione in veste di fonico con altri musicisti.<br>\nI pezzi si mantengono stretti ad una adesione formale stringente: ciascuno &#xE8; lontano dallo sperimentalismo, ma si colloca come variazione all&#x2019;interno del contesto.<br>\nIn copertina, il dipinto Walk the line di Stefano Masotto.<br>\nAlessandro Longo ha suonato il basso nel gruppo rhythm&#x2019;n&#x2019;blues &#x201C;Free Spirits&#x201D; e nel gruppo thrash metal &#x201C;Aphasia&#x201D;. Sotto allo pseudonimo &#x201C;Sand-p&#x201D; ha autoprodotto i cd Lullabyte (2001), Baldo Sound (2005), So to Speak (2006). Ha curato le parti elettroniche dei &#x201C;Blue Box&#x201D;, ha suonato la chitarra in &#x201C;John Mario&#x201D; e ne &#x201C;Le fughe de le matonele&#x201D;, ha ideato e composto &#x201C;La citt&#xE0; dell&#x2019;amore&#x201D;, uscito Manzanilla Musica Dischi. Ha registrato e mixato &#x201C;A voi ragazze&#x201D; di dottorconti, uscito per Cabezon Records, &#x201C;Viaggiare!&#x201D; di John Mario. In collaborazione con Martino Modena ha registrato e mixato &#x201C;Memorie e Violenze di Sant&#x2019;Isabella&#x201D; degli Ultimo Attuale Corpo Sonoro. &#xC8; bassista dei Plutonians. Ha prodotto il remix &#x201C;Intermezzo 2&#x201D; per il disco Tokio Conspiracy (2009), del gruppo omonimo. Ha registrato, mixato e masterizzato l&#x2019;ep &#x201C;tre canzoni per la repubblica italiana&#x201D; di un&#xF2;rsomin&#xF2;re. &#xC8; attualmente impegnato nel progetto spaghetti-darkwave in italiano &#x201C;Fuoco amico&#x201D;.<br>\nHa autoprodotto i fumetti:<br>\nGeneration Generator (2012), Subumani (2011), Psiconigli (2006),<br>\nFortenuto (2007), Gli Sfighi (2001) e Gli Sfighi 2 (2012).<br>\n<a href=""http://www.cabezonrecords.com"" target=""_blank"" rel=""nofollow"">www.cabezonrecords.com</a><br>\n<a href=""mailto:info@cabezonrecords.com"">info@cabezonrecords.com</a><br>\n<a href=""http://cabezonrecords.bandcamp.com/album/il-cielo-crollato"" target=""_blank"" rel=""nofollow"">http://cabezonrecords.bandcamp.com/album/il-cielo-crollato</a></p></div>\n"	"[{""name"":""Il cielo è crollato"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20208.jpg"",""link"":""http://www.rockit.it/alessandrolongo/album/il-cielo-e-crollato/20208""},{""name"":""join the CABEZON vol.1"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/22304.jpg"",""link"":""http://www.rockit.it/compilation/join-the-cabezon-vol1/22304""}]"
