id	name	url	info	likes	genre	img	administrators	bio	albums
1	 Acamporas	http://www.rockit.it/acamporas	Band, Liguria	2	Rock'n'roll	url(/thumb700x250/foto/4253.jpg)	"[""/news/bunna-onda-lifegate-radio"",""/user/acamporas""]"	"\n<div class=""content-rece""><p>Gli Acamporas nascono per realizzare un fake documentary dedicato ad un promettente astro nascente della musica italiana ossia Pasquale Acampora. Per rendere pi&#xF9; credibile lo &quot;scherzo&quot; serviva che Pasquale avesse una band e che le solite gesta di un gruppo (prove, registrazioni e concerti) venissero filmate ed inserite nel fake.Qui nascono gli &quot;Acamporas&quot;, che sotto la direzione di Edo, dj di Rock Fm, nonch&#xE9; chitarrista della band, autore dei pezzi, , e regista del filmato chiamato &quot;Crumb by Crumb&quot;, registrano un paio di cd singoli (Una vita in briciole)e un Ep (Crumbs, l&apos;inlgese per Briciole)&#x2026;</p></div>\n"	"[{""name"":""Crumbs"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/acamporas//thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/acamporas//acamporas/album/crumbs/5539""}]"
2	" Bad Swan"	"http://www.rockit.it/thebadswan"	"Band, Cosenza, Calabria"	"2"	"Rock'n'roll, Rock, Hard Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/news/6-7-8-agosto-demian-summer-fest"",""/user/sdollino""]"	"\n<div class=""content-rece""><p>I Bad Swan nascono nel 2006 in quel di Cosenza, il loro cammino &#xE8; caratterizzato da un costante cambiamento di line-up fino al 2008, anno in cui la band si stabilizza definitivamente e inizia a produrre nuovi pezzi inediti con sonorit&#xE0; di base Hard Rock unito a varie influenze. Nel corso dei due anni di attivit&#xE0; della band i Bad Swan hanno inciso 2 EP, partecipato con un loro brano in una Compilation prodotta dalla &quot;Sana Records&quot; di Milano e a varie rassegne musicali tra cui MarteLive e Tour Music Fest, Italia Wave e condiviso il palco con varie band e artisti tra cui i &quot;Marydolls&quot; , &quot;Pino Scotto&quot; , &quot;Paolo Benvegn&#xF9;&quot; , &quot;Lord Bishop(NY-USA)&quot;&#x2026; A met&#xE0; Aprile 2009 partiranno per un tour in UK di 7 date in previsione dell&apos;uscita del nuovo CD autoprodotto contenente 9 brani e la registrazione di un videoclip anche questo autoprodotto&#x2026;LET&apos;S ROCK..</p></div>\n"	"[{""name"":""Rock'n'Roll Party"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/15965.jpg"",""link"":""http://www.rockit.it/thebadswan/album/rocknroll-party/15965""}]"
3	" MariaPia & SuperZoo"	"http://www.rockit.it/mariapiaesuperzoo"	"Band, Puglia"	"0"	"Rock, Elettronico, Hard Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
4	"!Born As Ghosts"	"http://www.rockit.it/BornAsGhosts"	"Band, Bergamo, Lombardia"	"1"	"Rap, Metal  (NON PIU' ATTIVO)"	"url(/thumb700x250/foto/75997.jpg)"	"[]"	"\n<div class=""content-rece""><p>Band Rap Metal Bergamasca</p> <p>Nati a Bergamo alla fine del 2009 i Born As Ghosts hanno partecipato a diversi contest nella realt&#xE0; bergamasca e hanno suonato live in diverse occasioni.<br>\nCome genere si posizionano sul Rap Metal, un genere molto simile a quello dei Rage Against the Machine, dei quali eseguono alcune cover durante i live.<br>\nAl momento sono state composte 8 canzoni inedite, di cui solo 1 &#xE8; stata eseguita una registrazione in studio.<br>\nOra conosciuti come &quot;Rap.Pvblica&quot;</p></div>\n"	"[]"
5	"""Senza Pioggia"""	"http://www.rockit.it/norain"	"Band, Mentana (RM), Lazio"	"2"	"Rock, Pop, Pop rock "	"url(/thumb700x250/foto/76074.jpg)"	"[""/user/NORAIN""]"	"\n<div class=""content-rece""><p>Storie di uomini sospesi in un tempo dove i valori non esistono, persone che cercano di &#x201C;ritrovarsi&#x201D;, il  bisogno di fuggire per tornare a respirare,</p> <p>NO RAIN, &#xE8; il progetto musicale, oltre che il nome d&#x2019;arte ,di  FABIO FUZIO, cantante, compositore e autore romano. Dal 2011 l&#x2019;artista, solista, si promuove nell&#x2019;ambiente underground suonando in numerosi locali laziali e riscuotendo  molti apprezzamenti  dal pubblico. <br>\nUn prima versione del brano &#x201C;ARIA&#x201D;, nel giugno 2012 &#xE8; stato inserito nella Compilation a cura della Top Records /Edel: OPERA PRIMA, distribuita  in download  nelle pi&#xF9; importanti piattaforme digitali (I-TUNES, AMAZON, ETC) e, in CD, nella catena MONDADORI, ottenendo interessanti risultati di vendita  <br>\nIl 19 Gennaio 2013, al &#x201C;Circolo degli Illuminati&#x201D; di Roma, di fronte ad un folto pubblico di fan, NO RAIN ha presentato dal vivo il suo primo EP dal titolo &#x201C;SENZA PIOGGIA&#x201D;. <br>\nDurante le esibizioni dal vivo, il repertorio di brani originali viene integrato da cover, alcune riarrangiate, degli artisti che in qualche modo hanno ispirato lo stile compositivo di No Rain. Cos&#xEC; troviamo, Ivan Graziani, piuttosto che gli Elettrojoyce o Timoria e addirittura Quintorigo.<br>\nI brani dell&#x2019;Ep sono riprodotti con l&#x2019;ausilio di tracce audio pilotate da un pc che supporta il lavoro fisico ed energico della band che ha la line-up della classica rock band. <br>\nNO RAIN:   Voce e Chitarra acustica                                         <br>\n&amp; Band:<br>\nFederico Pontani:  Chitarra elettrica &amp; cori;  Stefano Scoarughi: Basso elettrico; Gigi Zito:  Batteria &amp; cori</p></div>\n"	"[]"
6	"#Frese From Hell"	"http://www.rockit.it/frese-hell"	"Band, Verona, Veneto"	"0"	"Metal "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/Fromhell""]"	"\n<div class=""content-rece""><p>Dopo aver lavorato per anni su frese per legno Mirko, Gian e Rocco ritornano..from hell!</p> <p>Mirko Gian e Rocca si erano gi&#xE0; incrociati al liceo ma non era scattata la scintilla. Usciti zoppicando dalle superiori ognuno prende la sua strada suonando chi metal, chi punk e chi dando lezioni di batteria. Per puro caso il trio si rincontrano per lavoro anni dopo, nientemeno che in una fabbrica di frese per legno! Scambiandosi cd e ascolti decidono di incominciare a suonare assieme il thrash metal classico anni &apos;80 (Anthrax, Megadeth, Testament) con un nome indicativo della loro condizione... FRESE FROM HELL!</p></div>\n"	"[]"
7	"#i biglietti da visita"	"http://www.rockit.it/i-biglietti-da-visita"	"Band, Verona, Veneto"	"0"	"Lo-Fi, Shoegaze "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/bigliettidaprinter""]"	"\n<div class=""content-rece""><p>I Biglietti da Visita sono un trio attivo dal 2010. John, il fondatore, dopo aver speso molti anni lavorando in una tipografia online, decide di dedicarsi in un&apos;altra arte, la musica chiamando Filippo e Teo alla batteria e alle tastiere. Nei primi tempi coverizzano dei pezzi del loro gruppo preferito, My Bloody Valentine, per poi scrivere un repertorio originale.</p></div>\n"	"[]"
8	"#lucalastilla"	"http://www.rockit.it/LucaLastilla2016"	"Band, Toscana"	"0"	"Rock, Pop rock, Cantautore "	"url(/thumb700x250/foto/113432.jpg)"	"[""/user/LUCA.LASTILLA""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""L'equazione di Dirac"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/LucaLastilla2016/album/lequazione-di-dirac/28835""}]"
9	"$pace vampires"	"http://www.rockit.it/space45k"	"Band, Roma, Lazio"	"0"	"Sperimentale, Industrial, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/space45k""]"	"\n<div class=""content-rece""></div>\n"	"[]"
10	"▽◬▽◎ - Tessier Ashpool S.A."	"http://www.rockit.it/mirkofresa"	"Band, ABBADIA SAN SALVATORE (SI), Toscana"	"1"	"Glitch, Hardcore, Elettronico "	"url(/thumb700x250/foto/35812.jpg)"	"[""/user/mirkofresa""]"	"\n<div class=""content-rece""><p>Mi chiamo Roberto Nocci, mi piace suonare e creare atrezzi &quot;da palco&quot; per l&apos;elettronica e l&apos;improvvisazione. Ho iniziato con il basso nei primi anni ottanta, suonando generi estremamente conservativi come il rock il blues e il jazz classico, alcuni anni dopo, quando ho capito che le mie capacit&#xE0; esecutive erano mediocri, ho deciso di imparare qualcosa sull&apos;armoizzazione jazz, la composizione classica e l&apos;improvvisazione radicale. Contemporaneamente ho maturato numerose esperienze come progammatore e grafico fin dall&apos;arrivo dei primi personal computer. Negli ultimi quindici anni ho cercato di ascoltare e successivamente riprodurre quasi tutta la musica moderna, utilizzando ogni tipo di strumento a mia disposizione: una vana ricerca culminata in una sterile emulazione di un determinato stile; cos&#xEC; ho deciso di convertire alcune tecniche e stili improvvisativi in algoritmi che &quot;suonano&quot; sintetizzatori e/o campionatori che modifico al momento, creando delle composizioni uniche in tempo reale. Non sono un musicista, preferisco definirmi &quot;musicante&quot; (nella cultura italiana un suonatore con scarsa conoscienza della musica), attualmente i miei strumenti sono un basso elettrico ed un computer portatile, e molte applicazioni open source/freeware comandate dal mio software (presto disponibile come progetto opensource).</p></div>\n"	"[{""name"":""Il Male "",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/13490.jpg"",""link"":""http://www.rockit.it/mirkofresa/album/il-male/13490""}]"
11	"'69 Mustang"	"http://www.rockit.it/beatyakuza79"	"Band, Pavullo (MO), Emilia Romagna"	"1"	"Sperimentale, Folk, Country "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
12	"'Na Banda"	"http://www.rockit.it/nabanda"	"Band, Emilia Romagna"	"4"	"Rock, Folk, Acustico "	"url(/thumb700x250/foto/4708.jpg)"	"[""/recensione/7930/na-banda-il-sorriso-di-un-bambino"",""/user/zizzi""]"	"\n<div class=""content-rece""><p>SI PRESENTANO LIVE CON UNA CARICA DI ALLEGRIA ED ENERGIA FUORI DAL COMUNE, CHITARRE, FLAUTI E FISARMONICHE INTRECCIATE A CREARE MELODIE DENSE ED AVVOLENTI, RITMICHE MOZZA FIATO&#x2026;CON L&#x2019;USCITA DEL LORO PRIMO CD &#x201C;IL SORRISO DI UN BAMBINO&#x201D; SONO CANDIDATI AD UN SICURO AVVENIRE NEL PANORAMA FOLK-ROCK il gruppo nasce nella primavera 2003, nel primo periodo ha visto l&apos;arrivo di componenti provenienti da diverse esperienze, che si sono amalgamati fino a proporre un folk d&#x2019;autore, mescolato al rock e alle sonorit&#xE0; popolari, con venature reggae, ska, ed etniche.</p></div>\n"	"[{""name"":""Il sorriso di un bambino"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/7930.jpg"",""link"":""http://www.rockit.it/nabanda/album/il-sorriso-di-un-bambino/7930""}]"
13	"'Si:Pja"	"http://www.rockit.it/sipja"	"Band, Veneto"	"5"	"Rock, Alternativo, Acustico "	"url(/thumb700x250/foto/2247.jpg)"	"[""/news/arriva-supple-productions""]"	"\n<div class=""content-rece""><p>... un FioRe moDerno dal ProFumo AntiCo ...</p></div>\n"	"[]"
14	"( Mirko Pedrotti Quintet )"	"http://www.rockit.it/mpq"	"Band, Trentino Alto Adige"	"1"	"Psichedelico, Progressive, Jazz "	"url(/thumb700x250/foto/113230.jpg)"	"[""/recensione/30467/mirko-pedrotti-quintet-mpq-digital-version"",""/user/STIVORecords""]"	"\n<div class=""content-rece""><p>Mirko Pedrotti Quintet</p> <p>nasce nel dicembre 2012.<br>\nPropone un jazz moderno ed energico in cui i tempi dispari e le armonie modali rappresentano il terreno ideale per la ricerca e la sperimentazione musicale.<br>\nIl tutto &#xE8; valorizzato da groove coinvolgenti che strizzano l&#x2019;occhio ad artisti quali Dave Holland, Chris Potter, Avishai Cohen e Steve Coleman. <br>\nNel luglio 2013 il quintetto accede alla finale del concorso &#x201C;Baronissi Jazz&#x201D; a Salerno, classificandosi al 2&#xB0; posto. L&#x2019;ultimo successo in ordine di tempo risale invece ad agosto 2013 con la vittoria al Barga Jazz Contest  (1&#xB0; posto ex-aequo con il gruppo Urban Fabula). La realizzazione del primo lavoro discografico &#x201C;Kim&#xE8;ra&#x201D; rappresenta un primo traguardo importante per questa formazione che in poco tempo ha saputo attrarre su di s&#xE8; l&#x2019;attenzione di molti addetti ai lavori.<br>\n<br>\nMIRKO PEDROTTI &#x2013; vibraphone<br>\nLORENZO SIGHEL &#x2013; alto sax<br>\nLUCA OLZER &#x2013; fender rhodes, synthesizers<br>\nMICHELE BAZZANELLA &#x2013; bass<br>\nMATTEO GIORDANI - drums</p></div>\n"	"[{""name"":""MPQ - Digital Version"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30467.jpg"",""link"":""http://www.rockit.it/mpq/album/mpq-digital-version/30467""},{""name"":""Kimèra"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30474.jpg"",""link"":""http://www.rockit.it/mpq/album/kimera/30474""}]"
15	"( TRE VERTICALE )"	"http://www.rockit.it/tre-verticale"	"Band, Trentino Alto Adige"	"1"	"Noise, Elettronico, Alternativo "	"url(/thumb700x250/foto/113226.jpg)"	"[""/recensione/30465/tre-verticale-difficile-perdere-bene"",""/user/STIVORecords""]"	"\n<div class=""content-rece""><p>TRE VERTICALE</p> <p>Francesco Dal Corso .<br>\nIntraprende il percorso musicale Tre Verticale nel 2002, dalle ceneri del gruppo rock Nove Verticale, con l&#x2019;intento di proporre &#x201C;cantautorato a bassa gradazione di colore&#x201D;<br>\n<br>\nHa suonato alle finali nazionali del concorso per cantautori &#x201C;Premio Pavanello&#x201D; (2003 e 2005) e in apertura ai concerti di Marco Parente, Paolo Benvegn&#xF9; e Moltheni.<br>\n<br>\nDiscografia:<br>\n&#x201C;Lemma Uno. Io, insieme a me&#x201D; (2003)<br>\n&#x201C;Lemma Due: Io, insieme a te&#x201D; (2004)<br>\n&#x201C;Colorando calma&#x201D; (2005)<br>\n&quot;Difficile perdere bene&quot; (2014)</p></div>\n"	"[{""name"":""Difficile Perdere Bene"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30465.jpg"",""link"":""http://www.rockit.it/tre-verticale/album/difficile-perdere-bene/30465""}]"
16	"((Echo3s))"	"http://www.rockit.it/echo3s"	"Band, Lombardia"	"2"	"Elettronico, Covers, Blues "	"url(/thumb700x250/foto/3768.jpg)"	"[""/user/ec057178h""]"	"\n<div class=""content-rece""><p>La formazione arriva all&apos;appello attuale dopo pi&#xF9; di 4 anni di variazioni e cambiamenti. Il nome della band, MORGANA, rimarr&#xE0; nel DNA del gruppo che per potere operare nei locali e nella feste della propria provincia ha dovuto cambiare nome in ((ECHO3S)) al fine di evitare confusione con band ben pi&#xF9; conosciute della Bergamasca. Gruppo in continua evoluzione, comincia la propria &quot;stagione concertistica&quot; nel febbraio del 2003 e totalizzando, entro la fine dell&apos;anno una decina di date. Il 2004 porter&#xE0; una grossa crescita, infatti la band inaugura il nuovo anno iscrivendosi ad una rassegna mu&#x2026;</p></div>\n"	"[]"
17	"(+)POSITIVO"	"http://www.rockit.it/positivo"	"Band, Sardegna"	"2"	"Rock, Pop, Elettronico "	"url(/thumb700x250/foto/36293.jpg)"	"[""/user/positivo""]"	"\n<div class=""content-rece""></div>\n"	"[]"
18	"(AllMyFriendzAre)DEAD"	"http://www.rockit.it/amfadead"	"Band, Reggio Calabria, Calabria"	"18"	"Surf, Rock'n'roll, Punk "	"url(/thumb700x250/foto/115497.jpg)"	"[""/recensione/30397/allmyfriendzaredead-wonders-from-the-grave"",""/recensione/18546/allmyfriendzaredead-black-blood-boom"",""/recensione/13583/allmyfriendzaredead-hellcome"",""/user/amfadead""]"	"\n<div class=""content-rece""><p>Turbo Rock&apos;N&apos;Roll from the South of Italy</p> <p>Gli (AllMyFriendzAre)DEAD nascono nel 2006, figli della terra del fuoco e di chi fa fuoco, di quella Reggio (Peggio?) Calabria in cui tanto si crea e tanto si distrugge, nell&#x2019;immaginario rock per eccellenza che se smarrisce la via si sar&#xE0; cos&#xEC; tanto da fare che riuscir&#xE0; a ritrovarla tra la calura di un territorio in fiamme, desertificato.<br>\n<br>\n(AllMyFriendzAre)DEAD uniscono il Rock al Rockabilly, all&#x2019; Horror Rock ai 50&#x2019;s al garage con attitudine punk e suoni valvolari: calci in culo vintage come quelli di tuo padre, quelli che servono a &#x201C;ricordarsi di essere carne e sangue, ossia peccatori&#x201D; (da Debaser).<br>\n<br>\nNel 2010 esce il primo album &#x201C;HELLCOME&#x201D;, coprodotto da Musica per Organi Caldi, Narcolettica Records e Speed Up, accompagnato dal videoclip del singolo &#x201C;What Madonna You Want?&#x201D; che li porta in tour per i due anni a seguire.<br>\nNel 2012 la collaborazione con Overdrive Records porta all&#x2019;uscita di &#x201C;BLACK BLOOD BOOM&#x201D;, il secondo full lenght edito in versione deluxe: vinile 12&#x201D; + CD + digital download. L&#x2019;uscita &#xE8; anticipata dal videoclip di &#x201C;Donnie B. Good&#x201D;, prodotto da Made On ed inserito nella rassegna &#x201C;CampusCinema100&#x201D; dedicata al poliziottesco all&#x2019;italiana di Umberto Lenzi e Fernando Di Leo.<br>\nIl 2015 &#xE8; l&#x2019;anno del terzo album &#x201C;SOMETHING BEAUTIFUL FROM THE GRAVE&#x201D;, ancora una volta coprodotto con Overdrive Records. Il disco vuole essere un punto importante per la band, come ogni terzo disco, fissando l&#x2019;approccio diretto, quasi fisico, con la musica e la crescita in fase compositiva acquisita nei quasi 10 anni insieme. <br>\nQuesta &#xE8; la tracklist:<br>\n01 Alice in Wonderbra<br>\n02 Shake my Sheep<br>\n03 Shot from the ceiling<br>\n04 Do You Believe It?<br>\n05 Hello Spanking<br>\n06 Surf Service<br>\n07 Too old for the city, too young for the Hell<br>\n08 Belzeboobs<br>\n09 Jackie Treehorn<br>\n10 Too drunk to fuck (Dead Kennedys)<br>\n11 A Killer also known as God<br>\n12 Whoopy Groupie<br>\n<br>\nLa banda &#xE8; pronta alla sfida! <br>\n<br>\n&#x201C;Tarantiniani quanto basta per non diventare una statua di sabbia di Tito &amp; Tarantula e figli di puttana quanto serve per trasformare la loro terra nel Messico della Repubblica Italiana&#x201D; Franco Lys Dimauro per Black Milk Magazine<br>\n&#x201C;Coltello fra i denti, la pistola in fondina, il plettro in taschino eun&apos;idea fissa in testa: riportare il rock&apos;n&apos;roll alle origini, bagnarlo di surf e fango psych, sporcarlo di high-energy punk rock e attitudine garage e mandare candidamente tutto affanculo&#x201D; Loud Notes<br>\n<br>\nGenere: Turbo Rock&apos;n&apos;Roll<br>\nSounds Like: Beach Boys drinking Sonics drinking Ramones drinking Gun Club drinking Danko Jones drinking Turbonegro drinking Elvis drinking Miracle Workers drinking Quentin Tarantino drinking holy water drinking&#x2026;<br>\n<br>\nGli (AllMyFriendzAre)DEAD sono:<br>\nFranTz (voce) - Succo (batteria) - MeltedMan (basso) - El Pez (chitarra, voci) - Gicass (chitarra, voci) - Elmore Penoise (chitarra, tastiere, voci)<br>\n<br>\nATTENZIONE: L&#x2019;ascolto della banda potrebbe salvarvi dalle fiamme del paradiso.<br>\n<br>\nDISCOGRAFIA<br>\n(2007) 24 MINUTES TO GO &#x2013; PROMO Autoproduzione<br>\n(2009) FIVE SONGS &#x2013; EP Autoproduzione<br>\n(2010) HELLCOME &#x2013; CD Musica per Organi Caldi, Narcolettica, Speed Up<br>\n(2012) BLACK BLOOD BOOM &#x2013; Vinyl 12&#x201D; + CD Overdrive Records<br>\n(2015) WONDERS FROM THE GRAVE - Overdrive, LamorfaLab<br>\n<br>\nCOMPILATION<br>\n(2010) BUBBLEGUM SLUT MAG n&#xB0;36 (London Magazine Compilation)<br>\n(2010) NEW SOUND INVASION COMPILATION<br>\n(2010) ROCCHENROLLA - CHRISTMAS COMP. VOL.1<br>\n(2011) STAYPUNK COMPILATION VOL.5<br>\n<br>\n<br>\nWebsite: allaredead.wix.com/allmyfriendzaredead <br>\nEtichetta: <a href=""http://www.over-drive.com"" target=""_blank"" rel=""nofollow"">www.over-drive.com</a> Cristian Urzino<br>\nUfficio Stampa: <a href=""http://www.cutpress.it"" target=""_blank"" rel=""nofollow"">www.cutpress.it</a> Emanuele Chiti<br>\n<br>\n*****************************************************************<br>\nBIO - ENGLISH VERSION<br>\n<br>\n(AllMyFriendzAre)DEAD is a surf&#x2019;n&#x2019;roll combo born in 2006 and include the experience 5 fucking rockers of the south italian rock scene:<br>\nFranTz (vox)- ex Hozpital, ex Too Mera B.<br>\nSuperAcidJuice(drums)- ex Acid Juice<br>\nMeltedMan (bass) - ex Memories of a Lost Soul, ex Too Mera B.<br>\nGicass (guitar and chorus) - ex Stradedaria, ex Tree On Low<br>\nEl Pez (guitar and chorus) - ex All The Shit&#x2019;s Holes<br>\nSurf&#x2019;n&#x2019;roll without remorse.<br>\n<br>\nIt&#x2019;s like Beach Boys drinking Sonics drinking Ramones drinking Zeke drinking Danko Jones, drinking Turbonegro drinking Elvis drinking Quentin Tarantino&#x2026;<br>\nShake it and drink it&#x2026; oh yeah!<br>\n<br>\nThe (AllMyFriendzAre)DEAD&#x2019;s first EP called 5 SONGS, out in 2009, introduce the particular southern-surf attitude of the Calabrian band.<br>\nIn the summer of 2010 the band produce HELLCOME, debut album. Just 3 days in recording session at LUDNICA RECORDINGS (mixing and mastering by OTTAVIO LEO).<br>\nAlso in 2010-2011 the band plays 70 shows in Italy and produce videoclip of the Hallcome&#x2019;s first single: WHAT MADONNA YOU WANT.<br>\nMany European radio add the song on his playlist. Great attention from France and England.<br>\n2012: the band prepare second full length: BLACK BLOOD BOOM (Overdrive Records) and videoclip of the first album&#x2019;s single DONNIE B. GOOD<br>\n<br>\n100 live shows, with legendary The Fuzztones, Lord Bishop Rocks, Smart Cops, Motorama, Lombroso, and more&#x2026;<br>\n<br>\nLive Act is the natural habitat of the band and of our surf&#x2019;n&#x2019;roll attitude.<br>\nWE WILL MEET YOU ON THE ROAD!!! Rock on!</p></div>\n"	"[{""name"":""Wonders from the Grave"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30397.jpg"",""link"":""http://www.rockit.it/amfadead/album/wonders-from-the-grave/30397""},{""name"":""Black Blood Boom"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18546.jpg"",""link"":""http://www.rockit.it/amfadead/album/black-blood-boom/18546""},{""name"":""Hellcome"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/13583.jpg"",""link"":""http://www.rockit.it/amfadead/album/hellcome/13583""},{""name"":""Five Songs (EP)"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12375.jpg"",""link"":""http://www.rockit.it/amfadead/album/five-songs-ep/12375""}]"
19	"(Il) Vaso di Pandora"	"http://www.rockit.it/vasodipandora"	"Band, forlì (FC), Emilia Romagna"	"1"	"Sperimentale, Psichedelico, Progressive "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/imago.montis""]"	"\n<div class=""content-rece""><p>Il Vaso di Pandora &#xE8; progressive rock.</p> <p>Il progetto &quot;Vaso di Pandora&quot; nasce nel Luglio 2011 grazie a Nicholas Tonna e Francesco Gatti. Dopo un paio di mesi di ricerca dei componenti, si unisce a loro Francesco Casadei Lelli, come tastierista, pur alternando anche chitarra e sax. Il trio, composto da chitarra (Tonna), basso e voce (Gatti) e tastiere (Lelli) inizia a comporre canzoni per lo pi&#xF9; improvvisate, in attesa dell&apos;ingaggio di un batterista.<br>\nFinalmente, nel gennaio 2012 il gruppo si completa con l&apos;inserimento definitivo di Francesco Mazzetti alla batteria.<br>\nA dicembre 2013 registrano il loro primo demo autoprodotto al Soundscape Studio a Forl&#xEC;.<br>\nLa data di pubblicazione del demo &#xE8; Aprile/Maggio 2014.</p></div>\n"	"[{""name"":""Ego. Alienazione."",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29325.jpg"",""link"":""http://www.rockit.it/vasodipandora/album/ego-alienazione/29325""}]"
20	"(P)neumatica (Pneumatica)"	"http://www.rockit.it/pneumatica"	"Band, Sardegna"	"4"	"Rock, Indie, Alternativo "	"url(/thumb700x250/foto/1990.jpg)"	"[""/news/pneumatica-impegnati-dal-vivo"",""/news/pneumatica-presentano-loro-video"",""/news/video-previsione-pneumatica"",""/user/pneumatica""]"	"\n<div class=""content-rece""><p>I (P)neumatica si formano a Cagliari nel 1996. Si caratterizzano fin da subito per il loro rock &#x201C;ruvido ed intenso&#x201D; che spesso lascia spazio ad aperture pi&#xF9; melodiche ed orecchiabili. Il gruppo arriva all&#x2019;esordio discografico nel 2003 con la produzione artistica di Francois Regis Cambuzat e Chiara Locardi. Nel 2005 i (P)neumatica hanno fatto uscire il loro secondo disco prodotto artisticamente e registrato da Giorgio Canali (ex chitarrista di CCCP/CSI ora PGR e Rossofuoco produttore e meccanico del suono) anche questa volta pubblicato dalle etichette indipendenti Desvelos/Audioglobe.</p></div>\n"	"[{""name"":""Ultimi Attimi"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/4629.jpg"",""link"":""http://www.rockit.it/pneumatica/album/ultimi-attimi/4629""},{""name"":""s/t"",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/pneumatica/album/st/3802""}]"
21	"(re)offender"	"http://www.rockit.it/reoffenderofficial"	"Band, Frosinone, Lazio"	"0"	"New-Wave, Emo "	"url(/thumb700x250/foto/103451.jpg)"	"[""/recensione/29153/reoffender-reoffender"",""/user/re-offender""]"	"\n<div class=""content-rece""><p>- a band with a ton of melancholy -</p> <p>Band emo-wave nata a Frosinone nel 2011, i RO hanno realizzato due EP autoprodotti: il primo, omonimo, nel 2012 e il secondo, dal titolo The Pouring Rain, nel 2013. Nello stesso anno sono stati ospiti al MEI di Faenza come vincitori del concorso indetto dall&apos;etichetta PofiRock; da allora hanno diviso il palco con molti gruppi, tra cui The Vickers, Soviet Soviet, His Clancyness, Go!Zilla, At the Weekends. Nell&#x2019;estate 2014 hanno registrato il loro terzo EP presso lo Studio Waves di Paolo Rossi, a Pesaro (Be Forest, Soviet Soviet, Cosmetic, Verily So, Altro, Maria Antonietta). A Gennaio del 2015 hanno firmato con la New Model Label, etichetta di Ferrara, che curer&#xE0; la pubblicazione digitale dell&apos;EP.<br>\n<br>\n<br>\ncomponenti<br>\nLuca (voce)<br>\nMatteo (synth)<br>\nGiacomo (chitarra)<br>\nMarcello (chitarra)<br>\nIlario (basso)<br>\nLuciano (batteria)<br>\n<br>\nNicola (bass until 2013)<br>\nRaffaele (drum until 2013)</p></div>\n"	"[{""name"":""(re)offender"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29153.jpg"",""link"":""http://www.rockit.it/reoffenderofficial/album/reoffender/29153""}]"
