"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
1858	"blackdog"	"http://www.rockit.it/username"	"Band, Friuli Venezia Giulia"	"0"	"Rock'n'roll "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/amlau""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""what\\"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/username/album/what/9034""}]"
1859	"Blackguards"	"http://www.rockit.it/blackguards"	"Band, Friuli Venezia Giulia"	"0"	"Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1860	"BlackHope"	"http://www.rockit.it/BlackHope"	"Band, Legnano (MI), Lombardia"	"2"	"Sperimentale, Rock "	"url(/thumb700x250/foto/88968.jpg)"	"[""/user/BlackHope""]"	"\n<div class=""content-rece""><p>Rock band Milano/Varese</p> <p>I BlackHope nascono nel gennaio 2012 grazie alle idee di 5 ragazzi: Federica (Leadguitar e cori), Paolo (basso),Letizia (chitarra ritmica e cori) ,Alessio (batteria) e Roberta (cantante).<br>\nNon ci piace definirci in un genere specifico poich&#xE8; in ogni canzone vi sono diverse caratteristiche in base a quello che vogliamo esprimere. <br>\nSuoniamo pezzi nostri e abbiamo una Demo &apos;The chains of broken souls&apos; e un videoclip &apos;Mellon&apos;.<br>\n<br>\nFB : https://www.facebook.com/pages/BlackHope/388345261195797<br>\nYT : <a href=""http://www.youtube.com/channel/UCsYjwFS1nv8EUnQdM5diBCA"" target=""_blank"" rel=""nofollow"">http://www.youtube.com/channel/UCsYjwFS1nv8EUnQdM5diBCA</a><br>\nInstagram : <a href=""http://instagram.com/blackhopeofficial"" target=""_blank"" rel=""nofollow"">http://instagram.com/blackhopeofficial</a></p></div>\n"	"[]"
1861	"Blackie Drago"	"http://www.rockit.it/blackiedrago"	"Band, Bologna, Emilia Romagna"	"0"	"Pop, Dark, Surf "	"url(/thumb700x250/foto/86631.jpg)"	"[]"	"\n<div class=""content-rece""><p>Margot Pandone - voice and bass<br>\nTwiggy VonHammers - guitar<br>\nCoco Jones - drums</p></div>\n"	"[]"
1862	"BLACKMAIL OF MURDER"	"http://www.rockit.it/blackmailofmurder"	"Band, Brescia, Lombardia"	"0"	"Metal "	"url(/thumb700x250/foto/122433.jpg)"	"[""/user/indieboxmusic""]"	"\n<div class=""content-rece""><p>I Blackmail of Murder nascono da un&#x2019;idea del batterista John e del chitarrista Dave nel dicembre 2011 a Brescia. Nel 2012 entrano in formazione Anthony alla chitarra e Alex al basso. Dopo due anni di preparazione tra live e il primo EP Metamorphosis nel 2012, nel febbraio 2014 l&#x2019;arrivo del nuovo cantante Clod porta la band a un nuovo livello, a una formazione compatta e solida. Da questo momento in poi la band trova la direzione verso cui andare e si concentra sulla preparazione del primo disco full-lenght The Endless Stare. Motivati dai live ben riusciti e dal supporto di molti fan, i Blackmail of Murder decidono di entrare in sala di registrazione tra Febbraio e Marzo 2015, esattamente un anno dopo l&#x2019;arrivo del cantante. Varie le influenze da cui attingono i Blackmail of Murder, tra i pi&#xF9; noti risuonano nomi come Destrage, Avenged Sevenfold e Periphery. 11.03.2016 &#xE8; prevista l&apos;uscita su tutti gli store digitali del nuovo lavoro discografico dei Blackmail Of Murder &quot;Giants&apos; Inheritance&quot; per l&apos;etichetta IndieBox Music.</p></div>\n"	"[{""name"":""GIANTS' INHERITANCE"",""date"":"" 2016 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33833.jpg"",""link"":""http://www.rockit.it/blackmailofmurder/album/giants-inheritance/33833""}]"
1863	"Blackmarket"	"http://www.rockit.it/blackmarket"	"Band, Campania"	"0"	"Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/lillino""]"	"\n<div class=""content-rece""></div>\n"	"[]"
1864	"BlackNoise"	"http://www.rockit.it/blacknoise"	"Band, Lombardia"	"0"	"Rock, Dark, Hard Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1865	"Blackpint"	"http://www.rockit.it/blackpint"	"Band, Svizzera Italiana"	"0"	"Punk, Folk "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1866	"Blackside"	"http://www.rockit.it/blackside"	"Band, Veneto"	"0"	"Punk, Grunge, Dark "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/1398/blackside-twothousandonelives""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Twothousandonelives"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/blackside/album/twothousandonelives/1398""}]"
1867	"Blacksnake"	"http://www.rockit.it/blacksnake"	"Band, Lombardia"	"0"	"Rock, Progressive "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
1868	"BlackStar"	"http://www.rockit.it/blackstartn"	"Band, Trento, Trentino Alto Adige"	"0"	"Rock, Metal, Hard Rock "	"url(/thumb700x250/foto/108583.jpg)"	"[""/recensione/28981/blackstar-from-the-ashes"",""/user/BlackStar""]"	"\n<div class=""content-rece""><p>Giovane Heavy-Metal band di Trento</p> <p>&#x201C;Ecco quel che ho da dir sulla musica: ascoltatela, suonatela, amatela, riveritela e tenete la bocca chiusa&#x201D;. Cos&#xEC; disse un personaggio apparentemente lontano dalla musica come Albert Einstein, e cos&#xEC; vogliamo iniziare la biografia dei BlackStar.<br>\nSiamo una metal-band formatasi in un piccolo paese fra le Alpi italiane, pi&#xF9; precisamente nella provincia di Trento, dove nel 2007, l&#x2019;allora quattordicenne Davide decise di seguire le orme del padre e fondare un gruppo che suonasse dell&#x2019;Heavy Metal. Fra gli amici e conoscenti, trov&#xF2; i componenti e nel giro poco tempo eravamo formati.<br>\nSeguirono alcuni anni di &#x201C;gavetta&#x201D; proponendo al pubblico alcuni pezzi storici della NWOBHM, quindi Judas Priest, Iron Maiden, Saxon, ma anche dei Metallica, Megadeth, M&#xF6;tley Cr&#xFC;e, in cui suonammo in numerosi pub locali e non, e in altrettante manifestazioni, ma nel 2012 usc&#xEC; il nostro primo demo &#x201C;Burnin&#x2019; Game&#x201D;, al quale segu&#xEC; un concerto a Brunico con Chris Slade, storico batterista degli AC/DC nel tour di &#x201C;The Razors Edge&#x201D;, e i suoi CS/SC, e l&#x2019;anno successivo la presenza al Sun Valley Metal Fest sull&#x2019;altopiano di Asiago. <br>\nIl 2013, oltre che per questa notevole soddisfazione, fu un anno particolare, infatti due dei cinque componenti della band decisero di abbandonare il progetto. Ma nel giro di pochi mesi, i primi del 2014 per la precisione, dopo aver trovato il chitarrista, trovammo il frontman che cercavamo da tempo.<br>\nLa formazione &#xE8; ora completa: Andrea &#x201C;Andy&#x201D; Barchiesi alla voce, Samuel &#x201C;Sam&#x201D; Fabrello e Mattia &#x201C;Pex&#x201D; Pessina alle chitarre, Gianluca &#x201C;Gian&#x201D; Nadalini al basso e Davide &#x201C;Dave&#x201D; Odorizzi alla batteria.<br>\nL&#x2019;arrivo dei due nuovi componenti da il via alle registrazioni di &#x201C;From The Ashes&#x201D;, primo EP autoprodotto, uscito nella prima settimana di dicembre 2014.<br>\n<br>\nAIUTACI CON UNA DONAZIONE PER IL NOSTRO PRIMO TOUR EUROPEO DI QUEST&apos;ESTATE:<br>\n<br>\n&gt; CLICCA QUI E DIVENTA UN NOSTRO SUPPORTER UFFICIALE: <a href=""http://www.musicraiser.com/it/projects/3855-from-the-ashes-european-tour-2015"" target=""_blank"" rel=""nofollow"">http://www.musicraiser.com/it/projects/3855-from-the-ashes-european-tour-2015</a></p></div>\n"	"[{""name"":""From The Ashes"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/28981.jpg"",""link"":""http://www.rockit.it/blackstartn/album/from-the-ashes/28981""}]"
1869	"Bladisciark"	"http://www.rockit.it/bladisciark"	"Band, Toscana"	"0"	"Reggae, Blues, Hard Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/news/novita-riguardo-videoclip-nest""]"	"\n<div class=""content-rece""><p>Il gruppo ha iniziato col suonare classici rock dei Led Zeppelin e dei Deep Purple, girando per pubs, festival e raduni motociclistici in tutta la Toscana; evolvendosi poi attraverso musiche di Who, Hendrix, Queen, AC/DC, Kiss, D. Bowie, Dire Straits. Non mancano per&#xF2; influenze musicali prettamente blues (Muddy Waters, John Lee Hooker), rock&#x2019;n&#x2019;roll (Little Richards) o reggae (Bob Marley). Il tutto &#xE8; sfociato nella musica originale dei Bladisciark, che propongono con le loro canzoni buon rock sfrenato ma anche trascinanti ballate, con testi poetici anche molto ironici e impegnati. Acquisita una&#x2026;</p></div>\n"	"[]"
1870	"Blaise"	"http://www.rockit.it/blaise"	"Band, Abruzzo"	"0"	"Punk "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/5639/blaise-things-weve-lost""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Things We’ve Lost"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/5639.jpg"",""link"":""http://www.rockit.it/blaise/album/things-weve-lost/5639""}]"
1871	"Blake"	"http://www.rockit.it/blake"	"Band, Lombardia"	"1"	"Rock'n'roll, Punk, Hardcore "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""When I was an Alien (A tribute compilation to Nirvana)"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25253.jpg"",""link"":""http://www.rockit.it/compilation/when-i-was-an-alien-a-tribute-compilation-to-nirvana/25253""}]"
